id,column_2,column_3,time_stamps,comment_text_chinese,comment_text_english
141618029,,,"23.953,1,25,16777215,1692027435,1,683fb5bc,1383585427155702016",真的很棒，改的特别好,"It's great, it's particularly good"
141618029,,,"23.817,4,25,11890,1693311593,11,999d386,1394357721260000000",幻想就着光的余晖,Fantasy is the afterglow of light
141618029,,,"23.817,4,25,11890,1693311627,11,999d386,1394358004643658496",用泪水浇灌成完美,Pour it into perfection with tears
141618029,,,"24.401,1,25,16777215,1578714697,1,c9801409,27038854801784836",好好听,listen well
141618029,,,"24.754,1,25,16777215,1579091132,1,e946a24b,27236214858317828",是仙女,Is a fairy
141618029,,,"24.266,1,25,16777215,1579340445,1,f7d22cce,27366926596964354",开口跪,Kneel
141618029,,,"24.317,1,25,16777215,1580013892,1,c4366c03,27720007038795780",琳娜哦啊奥哦嗷嗷哎啊奥,"Oh, Oh Oh, oh ah Oh ah Oh"
141618029,,,"24.637,5,25,16707842,1580557652,1,5cf0146d,28005094021660800",方文山进来挨打,Fang Wenshan came in and beaten
141618029,,,"24.356,1,25,16777215,1580620733,1,cfb506a3,28038166492479488",好听,Nice
141618029,,,"24.746,1,25,16777215,1580724684,1,14b8f37c,28092667031191616",从神经病那里来的,Come from neuropathy
141618029,,,"24.022,1,25,16777215,1580732593,1,e2ac5f37,28096813400064000",好喜欢！,Really like!
141618029,,,"24.121,1,25,16777215,1581151133,1,940750ac,28316249107726340",每日一!刷,One day! Brush
141618029,,,"24.961,1,25,16777215,1581227507,1,397c3b8,28356290558820352",好强！！！,So strong!IntersectionIntersection
141618029,,,"24.174,1,25,16777215,1581257370,1,eb8aa498,28371947399675906",隔壁神经病来的,The neuropathy next door comes
141618029,,,"24.199,1,25,16777215,1581569408,1,b213c44a,28535545663586304",？,？
141618029,,,"24.323,1,25,16777215,1581683147,1,6bb4bdbc,28595177536880640",震惊,Shock
141618029,,,"24.18,1,25,16777215,1581769364,5,507cf76c,28640380205400066",喜欢的嗓音,Like voice
141618029,,,"24.794,1,25,16777215,1582645579,1,8f8a2774,29099768999313415",这不是原唱吗,Isn't this the original singing?
141618029,,,"24.333,1,25,16777215,1583648498,1,7083c795,29625587431112707",隔壁神经病来的,The neuropathy next door comes
141618029,,,"24.102,1,25,16777215,1585877960,1,187464cb,30794467481485315",厉害,sharp
141618029,,,"24.334,1,25,16777215,1586522447,1,802b00b4,31132364485165061",从30万到170万！！！！！！,"From 300,000 to 1.7 million!IntersectionIntersectionIntersectionIntersectionIntersection"
141618029,,,"24.133,1,25,16777215,1587451281,1,687449bd,31619340809273347",厉害,sharp
141618029,,,"24.884,1,25,16777215,1591616807,1,57c82ddd,33803276237930499",啊啊啊啊啊好强,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
141618029,,,"24.135,1,25,16777215,1593351808,1,5e712d4e,34712916293844997",太好听了,sounds amazing
141618029,,,"24.889,1,25,16777215,1598596344,1,f9800eef,37462563721052165",好好听,listen well
141618029,,,"24.187,1,25,16777215,1613730089,1,615a053a,45397004766412805",卧槽余晖哈哈哈哈哈哈哈,哈 hahahahahahahaha
141618029,,,"24.297,1,25,16777215,1637060625,1,ea481a7f,57655650405922816",我来啦,I'm coming
141618029,,,"24.312,1,25,16777215,1648625312,1,53e9d635,1019502027845268480",牛逼,Puzzle
141618029,,,"25.041,1,25,16777215,1578705780,1,1d2969bf,27034179655958530",起鸡皮疙瘩了,Goosebump
141618029,,,"25.359,1,25,16777215,1578802413,9,bc898206,27084843160961028",熊同款落泪妆！,Xiong Same crystal makeup!
141618029,,,"25.665,1,25,16777215,1579269546,1,80b4b902,27329755524104192",666,666
141618029,,,"25.172,1,25,16777215,1579433336,1,7f792581,27415628630982656",用泪水浇灌成完美这句好像有点太赶了,Pour it into perfect with tears.
141618029,,,"25.069,1,25,16777215,1580192699,1,f5d1d420,27813753409503236",666,666
141618029,,,"25.928,1,25,16777215,1580747746,1,f61eb844,28104757837561860",哇,Wow
141618029,,,"25.251,1,25,16777215,1581174201,1,1e03723e,28328343256956928",爱了,Love
141618029,,,"25.166,1,25,16777215,1581222610,1,491fc264,28353723524710402",我也是隔壁神经病来的,I also came from neuropathy next door
141618029,,,"25.638,1,25,16777215,1581506760,1,e484a321,28502699619123200",好好听！,listen well!
141618029,,,"25.219,1,25,16777215,1581672040,9,3a2d05c6,28589353979084804",爱了爱了,Love love
141618029,,,"25.3,1,25,16777215,1581930766,1,dc8aecb6,28725000896774146",再来亿遍,Come again 100 million times
141618029,,,"25.321,1,25,16777215,1582520254,1,fa1d7e58,29034062338326528",我要这币有何用,What is the use of this currency
141618029,,,"25.499,1,25,16777215,1583039362,1,c34441eb,29306224506830855",好好听歌词好美好喜欢好厉害!!!,"Listen to the lyrics so beautiful, so good, so good !!!"
141618029,,,"25.066,1,25,16777215,1583230511,1,d130fa0f,29406441722871811",好听,Nice
141618029,,,"25.825,1,25,16777215,1583305073,9,d7cc7c89,29445533483401221",woc好好听,WOC sounds good
141618029,,,"25.259,1,25,16777215,1583898096,1,a6ded8fa,29756448439795715",神经病，看看差距kkk,"Neuropathy, look at the gap kkk"
141618029,,,"25.134,1,25,16777215,1584833919,11,fa7c5b98,30247089219305477",我超级喜欢这首歌的,I really like this song
141618029,,,"25.483,1,25,16777215,1584934458,1,d0a404b9,30299800646713347",不好看,Not good -looking
141618029,,,"25.224,1,25,16777215,1585286846,1,8453f152,30484553541353479",？,？
141618029,,,"25.576,1,25,16777215,1585313486,3,52c3ef16,30498520604082179",这个填词太完美,This lyric is too perfect
141618029,,,"25.201,1,25,16777215,1585483234,1,b71a9701,30587517155672067",再来亿遍哈哈哈,Here is a million times hahaha
141618029,,,"25.22,1,25,16707842,1588206608,1,cb66290b,32015349513715715",宝藏啊啊啊啊啊啊这歌,"Treasure, ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah"
141618029,,,"25.219,5,25,15138834,1588516424,1,7a5f508d,32177782709551107",直译版过来的，感觉有点精分,"The literal translation version is here, it feels a bit fine"
141618029,,,"25.807,1,25,16777215,1592302115,1,d354a45d,34162574702411779",厉害咯,Be amazing
141618029,,,"25.086,1,25,16777215,1598364273,1,17b6b51f,37340891341914115",不知道第几次看这个视频了，太喜欢了,"I don’t know how many times I watched this video, I like it so much"
141618029,,,"25.744,5,25,15138834,1605846760,11,fa0ab8f2,41263869797597187",240万！！！,"2400,000!IntersectionIntersection"
141618029,,,"25.917,1,25,16777215,1615522759,1,c4bf431c,46336879644114949",300w预警,300W warning
141618029,,,"25.516,1,25,16777215,1623129783,1,b27a8bda,50325151396397063",绝绝子,Unbelievant
141618029,,,"25.554,1,25,16777215,1626846440,1,545446f,52273749965144067",好听！,Nice!
141618029,,,"25.639,1,25,16777215,1628263868,1,4ad83727,53043616033201664",太牛了,Great
141618029,,,"25.1,1,25,16777215,1632150390,1,ef76d382,55081272739549696",太绝了,Too bad
141618029,,,"25.747,1,25,16777215,1656926927,1,7dbc7d9,1089141022224756992",填词真的好评,I really praise lyrics
141618029,,,"25.127,4,25,16707842,1661602527,1,f7d95696,1128362797512711424",填翻,Overfill
141618029,,,"26.121,1,25,16777215,1578913373,1,8b818ef5,27143018287464450",坐,sit
141618029,,,"26.22,1,25,16777215,1579084536,1,53193f5,27232756789411844",好听！！,Nice!Intersection
141618029,,,"26.927,1,25,16777215,1579237940,1,8cf169b1,27313184526303236",又来听一遍哈哈哈哈,Come and listen again hahahaha
141618029,,,"26.818,1,25,16777215,1579364118,1,3e12328a,27379338134421506",音色好适合,The sound is so suitable
141618029,,,"26.225,5,25,14811775,1579435120,1,d85ff22f,27416563898384386",我不会玩这种游戏♪,I can't play this game 这
141618029,,,"26.052,1,25,16777215,1580212051,11,558a6604,27823899514241028",我的B站第一个币给您奉上,The first coin of my station B will be provided for you
141618029,,,"26.528,1,25,16777215,1580565059,1,cde35c5c,28008977531404290",秒啊,A second
141618029,,,"26.381,1,25,16777215,1580816428,1,40c4ce09,28140767194120194",从神经病来的,From neuropathy
141618029,,,"26.905,5,25,41194,1580889735,1,7046d155,28179201045037060",我不会玩游戏,I can't play games
141618029,,,"26.826,1,25,16777215,1581405496,1,93ced413,28449608301019140",啊啊啊啊啊好听，我爱了,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
141618029,,,"26.973,1,25,16777215,1581569818,1,1f3db7f5,28535760348512258",太好听了吧,It's so nice
141618029,,,"26.235,1,25,16777215,1581665425,1,96a6643a,28585885856956416",那个小哥哥太魔音,That little brother is too magical
141618029,,,"26.177,1,25,16777215,1581747073,1,4cff5b1d,28628693134868480",太好听了吧！,It's so nice!
141618029,,,"26.847,1,25,16777215,1582455128,1,65147014,28999918007877636",哇好听！,Wow!
141618029,,,"26.841,1,25,16777215,1583041345,1,44657e34,29307264287899655",好听,Nice
141618029,,,"26.606,1,25,16777215,1583069858,1,a3624837,29322213375082499",好听,Nice
141618029,,,"26.269,1,25,16777215,1583214537,1,9563af35,29398066787254279",把我妈吓一跳,Scared my mother
141618029,,,"26.712,1,25,16777215,1584605731,1,2462b2cc,30127453074620423",开口脆,Crispy
141618029,,,"26.856,1,25,16777215,1584845505,1,9cbd06d6,30253163800428551",发烧,fever
141618029,,,"26.529,1,25,16777215,1584952576,1,1e2a1451,30309300050591811",从深井病来的,From deep wells
141618029,,,"26.18,1,25,16777215,1585029281,1,b88cab3c,30349515080859655",哇,Wow
141618029,,,"26.374,1,25,16777215,1585482987,1,b71a9701,30587387849998341",再来亿遍,Come again 100 million times
141618029,,,"26.14,1,25,16777215,1585497315,1,cb6b8d03,30594899874676743",百万填词,Millions of lyrics
141618029,,,"26.059,5,25,16707842,1586022791,1,92faa459,30870400745865221",神经病来的（没骂人）,Neuropathy (no scolding)
141618029,,,"26.368,1,25,16777215,1587719988,1,5237691e,31760220924411907",再来亿遍,Come again 100 million times
141618029,,,"26.574,1,25,16777215,1587974505,1,1c00320d,31893661090840581",再来亿遍,Come again 100 million times
141618029,,,"26.059,1,25,16777215,1589603808,1,d8ebeea5,32747885146669061",太棒了吧！！！,It's great!IntersectionIntersection
141618029,,,"26.323,1,25,16777215,1593788533,1,71494d2,34941886213390343",哇哦,Wow
141618029,,,"26.342,1,25,16777215,1594561078,1,3f2f084d,35346922296836101",爱了爱了,Love love
141618029,,,"26.152,1,25,16777215,1604544535,1,faf304f8,40581128613527559",太好听了!,sounds amazing!
141618029,,,"26.754,1,25,16777215,1607140339,1,b338a185,41942077633200133",鸡皮疙瘩！,Goose bumps!
141618029,,,"26.302,1,25,16777215,1612152324,1,90e29b54,44569801177169927",网易云来了,Netease Cloud is here
141618029,,,"26.357,1,25,16777215,1640326957,1,28800098,59368148991499776",开口跪！！！！！！！！！！！！！！,Kneeling!IntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersectionIntersection
141618029,,,"27.116,1,25,16777215,1580656595,1,42beba24,28056968414887936",可以的,OK
141618029,,,"27.611,1,25,16777215,1580889681,1,7046d155,28179172701503488",我不会玩游戏哈哈哈哈哈哈哈哈哈哈,I can't play games hahahahahahahahahahahahahaha
141618029,,,"27.638,1,25,16777215,1581211102,1,1bd59f9b,28347690101243908",白嫖失败,Bai Yan failed
141618029,,,"27.938,1,25,16777215,1581246797,1,23cfd9ee,28366404321804290",绝了！！！,Endless!IntersectionIntersection
141618029,,,"27.135,1,25,16777215,1581523165,1,c8b5d228,28511300761419776",好听好听,Nice and nice
141618029,,,"27.144,1,25,16777215,1581581241,1,e6e5f49e,28541749297676290",我不会玩游戏,I can't play games
141618029,,,"27.478,1,25,16777215,1581701165,1,3707d6b7,28604624121888772",啊啊啊啊好厉害,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
141618029,,,"27.955,1,25,16777215,1582260352,1,ba5fe8b3,28897799166230532",好听好听,Nice and nice
141618029,,,"27.929,1,25,16777215,1582789293,1,32634af2,29175116423233539",百万制作！！,Millions of production!Intersection
141618029,,,"27.136,1,25,16777215,1582886026,1,638811d0,29225832493875207",好听好听,Nice and nice
141618029,,,"27.806,1,25,16777215,1583474177,1,6f79c3c6,29534193114939399",没错，又是我，我又来了,"Yes, it's me again, I'm here again"
141618029,,,"27.423,1,25,16777215,1584335639,1,d734ed70,29985847256809477",我爱,I love
141618029,,,"27.482,1,25,16777215,1584575466,1,91814abd,30111585434337285",表白红贝贝,Confession Hongbei
141618029,,,"27.699,1,25,16777215,1584720428,1,375e2556,30187587433398277",好听啊 姐姐我爱了,"It sounds nice, my sister, I love"
141618029,,,"27.283,1,25,16777215,1585313527,9,52c3ef16,30498541890174979",我听过的k-pop中文填词最好的，真的，唱的也好,"I have heard the best Chinese lyrics in Chinese. Really, it ’s good to sing"
141618029,,,"27.82,1,25,15772458,1585640163,1,75eebeb1,30669793483292675",我真的不会玩游戏,I really can't play games
141618029,,,"27.936,1,25,16777215,1586273794,1,83689013,31001998722072581",神经病来的+1,Come from neuropathy
141618029,,,"27.9,1,25,16707842,1586758701,9,1ee15d7f,31256229537906691",方文山那个姐妹你是阿米嘛哈哈哈哈,"Fang Wenshan's sister, you are Ami, hahahahaha"
141618029,,,"27.439,1,25,16777215,1587388096,1,d2fe9935,31586213694537735",好绝,Good
141618029,,,"27.856,1,25,16777215,1587628918,1,b4ca1ed2,31712473615171591",开口就知道是大佬,Just know it is a big man
141618029,,,"27.639,1,25,16777215,1591267250,1,36906bed,33620007369310215",好好听！！,listen well!Intersection
141618029,,,"27.887,1,25,16777215,1594265351,1,42355077,35191875907878919",好棒啊,Wonderful
141618029,,,"27.289,1,25,16777215,1598596354,1,f9800eef,37462568664039429",神仙姐姐,Sister Fairy
141618029,,,"27.773,1,25,16777215,1611671609,1,4086c3cd,44317768250032131",开口跪,Kneel
141618029,,,"27.89,1,25,16777215,1623475006,1,edec80ea,50506147494887491",从神经病那来的hhh,HHH from neuropathy
141618029,,,"28,1,25,16777215,1579009044,1,3d42a3e4,27193177387565058",？,？
141618029,,,"28.242,1,25,16777215,1579012650,1,4cc69941,27195068014657536",好好听,listen well
141618029,,,"28.196,1,25,16777215,1579923077,1,158dbdd7,27672394067869696",坐等音频啊！！！！,Wait for the audio!IntersectionIntersectionIntersection
141618029,,,"28.523,1,25,16777215,1580019714,9,1d86b411,27723059551535104",我可以up主！！耳朵怀孕了！！,I can be up!IntersectionEars are pregnant!Intersection
141618029,,,"28.25,1,25,16777215,1580057790,1,b43dd0e8,27743022271168514",好好听,listen well
141618029,,,"28.66,1,25,16777215,1580362605,1,30151357,27902832972136450",好棒啊啊啊啊啊啊啊啊啊,Ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah
141618029,,,"28.107,1,25,16777215,1580392880,1,4bf990e3,27918705834328068",我爱了,I love
141618029,,,"28.756,1,25,16777215,1581330940,1,4a5dff52,28410519393140736",隔壁神经病来的,The neuropathy next door comes
141618029,,,"28.599,1,25,16777215,1581470544,1,211fe51c,28483712293273602",鸡皮疙瘩啊啊啊啊啊,Goose bumps ah ah ah ah ah ah ah ah ah ah ah ah ah
141618029,,,"28.167,1,25,16777215,1581479450,1,11395215,28488381439672320",nb,nb
141618029,,,"28.828,1,25,16777215,1581665385,1,96a6643a,28585864840871938",厉害啊,Amazing
141618029,,,"28.687,1,25,16777215,1581674443,8,2aa61189,28590614198091780",好听好听,Nice and nice
141618029,,,"28.556,5,25,8700107,1582346597,1,c5f2b346,28943016240087044",爱了爱了,Love love
141618029,,,"28.027,1,25,16777215,1582536053,1,cfafc6c7,29042345854369797",好听鸭,Nice duck
141618029,,,"28.862,1,25,16777215,1583814970,1,e057473e,29712866564636675",贝贝的歌啊,Beibei's song
141618029,,,"28.089,1,25,16777215,1583863245,1,7645090a,29738176520126471",白嫖失败,Bai Yan failed
141618029,,,"28.843,1,25,16777215,1583923400,1,686ce8,29769715153895427",无敌！！！,Invincible!IntersectionIntersection
141618029,,,"28.545,1,25,16777215,1584507921,1,535cdf88,30076172314345479",6666666,6666666
141618029,,,"28.105,5,25,6830715,1586625775,1,ecb381d6,31186538115629061",方文山进来挨打！,Fang Wenshan came in and beaten!
141618029,,,"28.672,1,25,16777215,1586863099,1,ce1fc2bb,31310964002914309",好听,Nice
141618029,,,"28.224,1,25,16777215,1591101051,1,81f3a2a5,33532871400488967",好听，好几遍了听,"It sounds nice, listened several times"
141618029,,,"28.08,1,25,16646914,1594955575,1,59740ea2,35553751890657287",ohhhhhhhhhhhhhh,Ohhhhhhhhhhhhhh
141618029,,,"28.05,1,25,16777215,1615350895,1,e0a74dbd,46246773712224259",每日一遍,Once a day
141618029,,,"28.502,1,25,16777215,1626645324,1,ebcf42ad,52168307210452995",方文山,Fang Wenshan
141618029,,,"28.326,5,25,13369971,1647914009,1,534f431e,1013535182302705664",方文山过来学学,Fang Wenshan came to learn
141618029,,,"28.049,1,25,16777215,1657031840,1,9c404f7c,1090021100534097664",词好棒！,The word is great!
141618029,,,"28.326,1,25,16777215,1678716798,1,6fae6839,1271927706359417856",世界名曲,world Classic music
141618029,,,"29.763,1,25,16777215,1578850623,1,3848a83c,27110118895648770",鸡皮疙瘩~,Goosebump ~
141618029,,,"29.605,1,25,16777215,1579098656,5,3f89b5c,27240159684591616",孟美岐?,Meng Meiqi?
141618029,,,"29.791,1,25,16777215,1580107917,1,9f399f18,27769303016669184",再来亿遍,Come again 100 million times
141618029,,,"29.064,1,25,16777215,1580891554,1,51b1ce0a,28180154912079876",开口跪,Kneel
141618029,,,"29.262,1,25,16777215,1580995313,1,ffd2b0c6,28234554180370434",隔壁神经病来的哈哈哈哈盒盒盒,The neuropathy next door hahahahaha box box
141618029,,,"29.918,1,25,16777215,1582397258,1,9d286427,28969577402073088",木子冲！,Muzhong!
141618029,,,"29.516,1,25,16777215,1583574360,1,91972cab,29586717699735555",好好听,listen well
141618029,,,"29.22,1,25,16777215,1583969411,1,283d0357,29793838288076805",好好听,listen well
141618029,,,"29.56,1,25,16777215,1584249382,1,7f6e6605,29940623378219011",，666,，666
141618029,,,"29.362,1,25,16777215,1586798852,1,6f65e7b9,31277280159334405",再来一遍,do it again
141618029,,,"29.948,1,25,16777215,1594563201,1,3948c227,35348035291054083",百万填词,Millions of lyrics
141618029,,,"29.519,1,25,16707842,1609510944,1,481887ea,43184957189259269",2021我回来了,2021 I am back
141618029,,,"29.565,1,25,16777215,1613049902,1,f511be76,45040390845235205",nice~,nice~
141618029,,,"29.568,5,25,15138834,1622793608,1,c3534150,50148898966077445",方文山进来挨打的你别捧杀up行么,"Fang Wenshan comes in and beaten, don't you kill the UP?"
141618029,,,"29.34,1,25,16777215,1644988347,1,77a2853f,988992952895471616",哇塞，haotingsile,"Wow, haotingsile"
141618029,,,"29.934,1,25,16777215,1650544985,1,d894d3d8,1035605412189075456",好强,So strong
141618029,,,"29.946,1,25,16777215,1697090835,1,54a7d64e,1426060303157830144",再来亿遍,Come again 100 million times
141618029,,,"30.164,1,25,16777215,1578760473,9,98ebec52,27062854656458754",连妆都能cover太厉害了,Even makeup can be cover too powerful
141618029,,,"30.078,1,25,16777215,1578876424,1,67178834,27123645991616512",第一句有点像secret,The first sentence is a bit like secret
141618029,,,"30.858,1,25,16777215,1578892976,11,14393797,27132324465868804",木子加油啊，冲冲冲！！！哈哈哈哈,"Come on, rush!IntersectionIntersectionHa ha ha ha"
141618029,,,"30.363,1,25,16777215,1580885092,1,4d549634,28176766486970372",爱了爱了,Love love
141618029,,,"30.637,1,25,16777215,1582001678,1,256c98e1,28762179141369860",昨天到今天播放量才涨了一万 我不服,"Only yesterday until today, I did not accept the playback volume of 10,000"
141618029,,,"30.08,1,25,16777215,1583213675,1,17372016,29397614810628103",好好听,listen well
141618029,,,"30.959,1,25,16777215,1583229693,9,7ce45a7e,29406012772450307",握草第一句就鸡皮疙瘩！！！！！,The first sentence of the grass will goosebumps!IntersectionIntersectionIntersectionIntersection
141618029,,,"30.622,1,25,16777215,1583566889,1,f237b1ca,29582800824303621",好听,Nice
141618029,,,"30.673,1,25,16777215,1583649754,1,899ab1f3,29626245830934533",好好听,listen well
141618029,,,"30.066,1,25,16777215,1584156747,1,d1fc39be,29892056404983813",少有原唱忽悠我,There are few original singers flicker me
141618029,,,"30.964,1,25,16777215,1585545781,1,11d693aa,30620310059876355",简直了 开口跪,Just kneeling
141618029,,,"30.09,1,25,16707842,1587879043,1,c3c9dd2,31843611160608773",方文山进来挨打！,Fang Wenshan came in and beaten!
141618029,,,"30.02,1,25,16777215,1588498867,1,45558bac,32168577388249155",奸听,Hear
141618029,,,"30.943,1,25,16777215,1591506283,1,2fd7b847,33745329754996739",卧槽好好听,Liely listen to
141618029,,,"30.826,1,25,16777215,1591628895,1,632d7f97,33809613666123779",200万,2 million
141618029,,,"30.155,1,25,16777215,1592310032,7,71d25052,34166725831819271",哇一点也不尴尬,"Wow, it's not embarrassing at all"
141618029,,,"30.514,1,25,14811775,1593043657,1,c67c2b51,34551356670345221",好好听,listen well
141618029,,,"30.811,1,25,16777215,1606625704,1,ce009bb3,41672260884889605",我们一起喊赛高啊啊啊啊啊,"We shouted together, ah ah ah ah ah ah ah ah ah"
141618029,,,"30.233,5,25,16777215,1625410896,11,61da507b,51521111368138757",这句我太爱了啊啊啊啊,I love this sentence so much
141618029,,,"30.273,5,25,16777215,1641477964,11,5c231469,959545729846050816",说方文山的那个姐妹应该是说他给防弹填的泡泡茶吧哈哈哈哈,The sister of Fang Wenshan should say that he said that he filled with bulletproof tea bar hahahaha
141618029,,,"31.164,1,25,16777215,1578719980,1,f4662214,27041624288133122",太绝了,Too bad
141618029,,,"31.381,1,25,16777215,1579477160,1,7a5ca1d7,27438604835880964",声音像涩琪 爱了,The sound is like Shiqi love
141618029,,,"31.409,1,25,16777215,1579755490,1,957cf16c,27584529908105216",再来亿遍,Come again 100 million times
141618029,,,"31.801,1,25,16777215,1580026893,1,7faf2c68,27726823432388612",不赶，原唱就是这样的,"Don't catch up, the original singing is like this"
141618029,,,"31.807,1,25,16777215,1580207028,1,ef6d01d2,27821265683742722",大发,Big hair
141618029,,,"31.155,1,25,16777215,1580726572,1,cb279637,28093656484806660",期待bad boy！,Looking forward to BAD BOY!
141618029,,,"31.263,1,25,16777215,1581481943,1,c4988752,28489688445616128",好爱,so love
141618029,,,"31.75,1,25,16777215,1582446733,1,78b33e80,28995516579708932",再来亿遍,Come again 100 million times
141618029,,,"31.239,1,25,16777215,1582819651,1,ba78ffc0,29191033042501635",干嘛啊艾特方文山,What are you doing?
141618029,,,"31.177,1,25,16777215,1584242583,1,412423da,29937058736766981",我没开弹幕？？？,I didn't open the barrage?IntersectionIntersection
141618029,,,"31.705,1,25,16777215,1586032988,1,251a5ef5,30875746799976453",从神经病拿来了过来的 、,"I came from neuropathy,"
141618029,,,"31.799,1,25,16777215,1587351674,1,72677ec6,31567118099021827",好听啊啊啊啊啊啊啊,Nice ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah
141618029,,,"31.038,1,25,16777215,1589643321,1,6db33386,32768601054248965",红贝贝,Red shell
141618029,,,"31.742,1,25,16777215,1591173786,1,c401a891,33571005393272839",绝了绝了,Never
141618029,,,"31.401,1,25,16777215,1591432911,1,c8f6a066,33706861898235909",喜欢喜欢啊！！！,Like it!IntersectionIntersection
141618029,,,"31.792,1,25,16777215,1592185132,1,8a988c7c,34101242124304387",二刷来了,Two brushes
141618029,,,"31.417,5,25,6830715,1592529423,1,dd885872,34281749835939843",我要这硬币何用，投了,"What do I want this coin, cast it"
141618029,,,"31.453,1,25,16777215,1600246856,3,934d27bf,38327907275243527",这个歌词可以诶,This lyrics can
141618029,,,"31.099,1,25,16777215,1663650005,1,65eedb32,1145538289730679808",cpop什么时候能写出这样的歌啊,When can CPOP write such a song?
141618029,,,"31.037,4,25,11890,1693311718,1,999d386,1394358774449486848",这是第一次遇会,This is the first time
141618029,,,"32.956,1,25,16777215,1579055450,1,44aea21c,27217507191357444",好厉害鸭,So amazing duck
141618029,,,"32.069,1,25,16777215,1580226207,1,92b07fec,27831321216679938",异类的同类,Similar species
141618029,,,"32.054,1,25,16777215,1580226230,9,92b07fec,27831333189320704",异类的同类太厉害了,The same kind of alien is too powerful
141618029,,,"32.773,1,25,16777215,1580314346,1,770ddf0f,27877531233288194",我去 好听,I'm going to sound nicely
141618029,,,"32.989,1,25,16777215,1580616660,1,596b8fd0,28036031169691652",太好听了,sounds amazing
141618029,,,"32.171,1,25,16777215,1580799727,9,ce39124f,28132010744086532",从神经病那儿过来，终于明白为什么需要填词了,"From the neuropathy, I finally understood why I need to write lyrics"
141618029,,,"32.121,1,25,16777215,1580806932,1,adaf3f09,28135788372819972",眉毛一高一低的,The eyebrows are high and one low
141618029,,,"32.404,1,25,16777215,1580896749,1,e1f442b6,28182878566219780",一样，从隔壁神经病来的,"The same, from the neuropathy next door"
141618029,,,"32.377,1,25,16777215,1580913326,1,5f1053bd,28191569433067520",从神经病来的,From neuropathy
141618029,,,"32.114,1,25,16777215,1580920168,1,8f0b3941,28195156595834884",绝了,Absolutely
141618029,,,"32.844,1,25,16777215,1581155354,1,350d7f39,28318462029856768",啊啊啊啊我好爱,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
141618029,,,"32.473,1,25,16777215,1581917914,1,267b780b,28718262858547202",哈哈哈歌词好羞耻,Hahaha lyrics are so shameful
141618029,,,"32.854,5,25,16707842,1582429318,11,326bedc,28986385626562562",太难得这异类的同类 你细品！！！！！,"Too rare, this kind of similar kinds!IntersectionIntersectionIntersectionIntersection"
141618029,,,"32.692,1,25,16777215,1582789208,1,9e666eef,29175071954698247",game,game
141618029,,,"32.614,1,25,16777215,1583055114,1,308fcc73,29314483254984711",厉害厉害厉害,Higher
141618029,,,"32.83,1,25,16777215,1584438179,1,31e8a166,30039607657103363",绝,Unbelievable
141618029,,,"32.32,1,25,16777215,1584538709,2,494bc5e6,30092314244284423",太好听了,sounds amazing
141618029,,,"32.503,1,25,16777215,1584886855,1,290dc091,30274842867007491",我的妈！这个词！,Oh my god! this phrase!
141618029,,,"32.597,1,25,16777215,1585373438,9,8af85f98,30529952691519495",方文山哈哈哈,Fang Wenshan Hahaha
141618029,,,"32.5,1,25,16777215,1587038229,1,d05935c2,31402782426660867",头皮发麻,Scalp
141618029,,,"32.116,1,25,16777215,1590044089,1,64531b0a,32978719066292229",我的妈厉害啊啊啊,My mother is awesome
141618029,,,"32.335,1,25,16777215,1591631856,1,147f9176,33811166050910215",棒！,Great!
141618029,,,"32.32,1,25,16777215,1596284201,1,59c3ab30,36250334853595141",666,666
141618029,,,"32.878,1,25,16777215,1598693228,1,f30103bc,37513358712766469",方文山进来挨打,Fang Wenshan came in and beaten
141618029,,,"32.049,4,25,16646914,1607092291,1,620e04a6,41916886693183493",太难得这异类的同类,Too rare similar kinds
141618029,,,"32.049,4,25,16740868,1607092319,1,620e04a6,41916901295128581",太难得这异类的同类,Too rare similar kinds
141618029,,,"32.049,4,25,16765698,1607092331,11,620e04a6,41916907817795589",太难得这异类的同类,Too rare similar kinds
141618029,,,"32.744,1,25,16777215,1636872230,1,79528a5b,57556876822371840",彈幕爆炸了哈哈,The barrage exploded haha
141618029,,,"32.18,1,25,16777215,1643537594,1,92ce7e6d,976823159468711936",填词好棒！！！！！,It's great to write lyrics!IntersectionIntersectionIntersectionIntersection
141618029,,,"33.038,1,25,16777215,1578974738,1,7571ca93,27175191120969728",secret？,secret？
141618029,,,"33.673,1,25,16777215,1580132752,1,fda05418,27782324083490820",？？？,？？？
